Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,AVANTIFEED,EQ,385.65,386.0,391.0,384.75,387.4,387.9,387.39,122801,4757223110000.0,4543,24402,0.1987
2019-01-02,AVANTIFEED,EQ,387.9,384.15,387.35,376.35,377.95,378.4,381.89,159652,6096974790000.0,5172,50576,0.3168
2019-01-03,AVANTIFEED,EQ,378.4,382.0,384.0,376.25,379.9,378.45,379.44,191222,7255815940000.001,5491,87019,0.4551
2019-01-04,AVANTIFEED,EQ,378.45,377.0,382.45,374.1,375.0,375.95,376.88,143627,5413048525000.0,5727,39571,0.2755
2019-01-07,AVANTIFEED,EQ,375.95,377.0,385.6,377.0,384.8,382.05,382.2,192612,7361621405000.0,10161,67715,0.3516
2019-01-08,AVANTIFEED,EQ,382.05,380.15,386.7,378.0,384.0,384.5,383.45,153861,5899793040000.0,5129,71071,0.4619
2019-01-09,AVANTIFEED,EQ,384.5,385.9,388.6,379.1,383.0,382.15,382.85,171146,6552308530000.0,6093,83526,0.488
2019-01-10,AVANTIFEED,EQ,382.15,382.15,384.7,378.0,379.35,380.05,381.64,74297,2835469475000.0,5583,34029,0.458
2019-01-11,AVANTIFEED,EQ,380.05,381.95,383.15,376.1,377.25,378.4,379.0,66164,2507638995000.0,4577,31934,0.4826
2019-01-14,AVANTIFEED,EQ,378.4,377.0,379.0,369.05,372.0,370.95,373.56,109037,4073141540000.0,3951,39695,0.3641
2019-01-15,AVANTIFEED,EQ,370.95,372.8,378.45,372.15,375.0,374.2,374.41,62394,2336076580000.0,2463,26933,0.4317
2019-01-16,AVANTIFEED,EQ,374.2,375.3,390.0,375.3,382.0,382.35,384.56,290337,11165129180000.0,8076,82774,0.2851
2019-01-17,AVANTIFEED,EQ,382.35,383.8,388.0,376.75,379.0,379.45,383.29,115025,4408789660000.0,4597,42365,0.3683
2019-01-18,AVANTIFEED,EQ,379.45,382.9,382.9,372.1,374.9,373.6,375.45,97464,3659244205000.0,2950,40792,0.4185
2019-01-21,AVANTIFEED,EQ,373.6,370.25,375.65,363.7,363.8,366.75,370.28,86155,3190158075000.0,2863,37490,0.4351
2019-01-22,AVANTIFEED,EQ,366.75,365.4,381.0,362.25,369.0,369.1,371.84,164028,6099206065000.0,6095,51815,0.3159
2019-01-23,AVANTIFEED,EQ,369.1,369.1,373.3,362.0,362.1,362.6,366.45,116328,4262824455000.0,5444,50706,0.4359000000000001
2019-01-24,AVANTIFEED,EQ,362.6,364.0,365.55,355.55,357.5,357.65,361.09,103051,3721043880000.0,4180,39527,0.3836
2019-01-25,AVANTIFEED,EQ,357.65,358.0,364.65,345.7,346.55,349.2,354.87,113177,4016338625000.0,5407,60416,0.5338
2019-01-28,AVANTIFEED,EQ,349.2,349.0,349.0,325.3,328.8,328.75,331.58,310158,10284106875000.0,12564,131634,0.4244
2019-01-29,AVANTIFEED,EQ,328.75,325.0,326.75,306.15,311.4,309.05,313.09,402773,12610250385000.0,15627,170351,0.4229
2019-01-30,AVANTIFEED,EQ,309.05,310.0,321.7,310.0,317.0,316.45,315.66,309661,9774787855000.0,15342,102747,0.3318
2019-01-31,AVANTIFEED,EQ,316.45,318.4,361.5,315.0,355.65,356.7,347.79,2182722,75912987825000.0,56401,298355,0.13670000000000002
2019-02-01,AVANTIFEED,EQ,356.7,360.0,376.7,343.0,344.35,346.05,359.32,1891549,67966833070000.01,48235,268505,0.1419
2019-02-04,AVANTIFEED,EQ,346.05,339.1,349.8,327.55,331.55,333.15,337.93,355104,12000000750000.0,12802,84776,0.2387
2019-02-05,AVANTIFEED,EQ,333.15,333.0,338.0,321.3,323.05,323.9,330.51,243204,8038161430000.0,8727,79840,0.3283
2019-02-06,AVANTIFEED,EQ,323.9,325.8,328.15,311.75,319.0,317.6,318.33,283470,9023720280000.0,9847,92463,0.3262
